Date,Product Category,Quantity Sold,Price per Unit,Total Price
22/07/2022,Food,3,30.5,91.5
22/07/2022,Patisserie,4,6.5,26
22/07/2022,Furniture,4,33.5,134
22/07/2022,Patisserie,5,26,130
22/07/2022,Beverages,5,36.5,182.5
22/07/2022,Patisserie,6,21.5,129
23/07/2022,Milk Products,1,9.5,9.5
23/07/2022,Furniture,3,29,87
23/07/2022,Electric household essentials,5,11,55
23/07/2022,Butchers,5,33.5,167.5
23/07/2022,Beverages,5,39.5,197.5
23/07/2022,Beverages,7,9.5,66.5
23/07/2022,Electric household essentials,8,11,88
23/07/2022,Electric household essentials,8,15.5,124
23/07/2022,Beverages,9,6.5,58.5
23/07/2022,Electric household essentials,9,23,207
23/07/2022,Computers and electric accessories,10,29,290
23/07/2022,Computers and electric accessories,10,33.5,335
24/07/2022,Food,2,6.5,13
24/07/2022,Butchers,3,24.5,73.5
24/07/2022,Patisserie,5,39.5,197.5
24/07/2022,Patisserie,7,21.5,150.5
24/07/2022,Food,7,24.5,171.5
24/07/2022,Furniture,8,18.5,148
24/07/2022,Computers and electric accessories,8,29,232
24/07/2022,Butchers,8,30.5,244
24/07/2022,Butchers,9,41,369
24/07/2022,Patisserie,10,8,80
25/07/2022,Food,1,15.5,15.5
25/07/2022,Butchers,1,36.5,36.5
25/07/2022,Furniture,2,9.5,19
25/07/2022,Butchers,2,26,52
25/07/2022,Milk Products,3,29,87
25/07/2022,Beverages,4,23,92
25/07/2022,Beverages,5,8,40
25/07/2022,Food,9,12.5,112.5
25/07/2022,Butchers,9,12.5,112.5
25/07/2022,Electric household essentials,9,33.5,301.5
25/07/2022,Electric household essentials,10,30.5,305
26/07/2022,Butchers,2,23,46
26/07/2022,Food,2,27.5,55
26/07/2022,Butchers,3,8,24
26/07/2022,Butchers,4,33.5,134
26/07/2022,Patisserie,5,33.5,167.5
26/07/2022,Beverages,8,6.5,52
26/07/2022,Food,8,17,136
26/07/2022,Electric household essentials,9,36.5,328.5
26/07/2022,Beverages,10,24.5,245
27/07/2022,Butchers,2,8,16
27/07/2022,Furniture,5,12.5,62.5
27/07/2022,Computers and electric accessories,6,20,120
27/07/2022,Food,7,36.5,255.5
27/07/2022,Milk Products,9,15.5,139.5
27/07/2022,Beverages,10,21.5,215
27/07/2022,Food,10,24.5,245
28/07/2022,Food,1,24.5,24.5
28/07/2022,Electric household essentials,2,6.5,13
28/07/2022,Butchers,2,35,70
28/07/2022,Butchers,5,17,85
28/07/2022,Food,7,5,35
28/07/2022,Food,8,30.5,244
28/07/2022,Electric household essentials,8,41,328
28/07/2022,Milk Products,10,6.5,65
28/07/2022,Electric household essentials,10,41,410
29/07/2022,Patisserie,2,38,76
29/07/2022,Furniture,3,38,114
29/07/2022,Beverages,4,14,56
29/07/2022,Butchers,4,21.5,86
29/07/2022,Electric household essentials,4,38,152
29/07/2022,Electric household essentials,5,38,190
29/07/2022,Milk Products,6,8,48
29/07/2022,Patisserie,6,24.5,147
29/07/2022,Food,7,35,245
30/07/2022,Food,3,9.5,28.5
30/07/2022,Food,3,12.5,37.5
30/07/2022,Food,4,18.5,74
30/07/2022,Milk Products,6,15.5,93
30/07/2022,Beverages,6,33.5,201
30/07/2022,Butchers,9,27.5,247.5
30/07/2022,Food,9,39.5,355.5
31/07/2022,Butchers,1,15.5,15.5
31/07/2022,Butchers,1,23,23
31/07/2022,Electric household essentials,1,26,26
31/07/2022,Beverages,2,21.5,43
31/07/2022,Computers and electric accessories,3,18.5,55.5
31/07/2022,Beverages,4,5,20
31/07/2022,Furniture,4,20,80
31/07/2022,Patisserie,5,15.5,77.5
31/07/2022,Beverages,5,27.5,137.5
31/07/2022,Computers and electric accessories,5,32,160
31/07/2022,Food,6,12.5,75
31/07/2022,Electric household essentials,6,18.5,111
31/07/2022,Butchers,6,26,156
31/07/2022,Electric household essentials,7,15.5,108.5
01/08/2022,Butchers,3,21.5,64.5
01/08/2022,Electric household essentials,5,18.5,92.5
01/08/2022,Butchers,6,26,156
01/08/2022,Furniture,8,20,160
01/08/2022,Food,8,21.5,172
01/08/2022,Furniture,10,21.5,215
01/08/2022,Butchers,10,30.5,305
01/08/2022,Computers and electric accessories,10,32,320
02/08/2022,Furniture,2,6.5,13
02/08/2022,Patisserie,3,15.5,46.5
02/08/2022,Butchers,4,5,20
02/08/2022,Beverages,4,5,20
02/08/2022,Milk Products,4,20,80
02/08/2022,Patisserie,4,27.5,110
02/08/2022,Patisserie,4,38,152
03/08/2022,Patisserie,1,14,14
03/08/2022,Food,1,18.5,18.5
03/08/2022,Patisserie,1,21.5,21.5
03/08/2022,Beverages,3,35,105
03/08/2022,Butchers,4,21.5,86
03/08/2022,Milk Products,4,33.5,134
03/08/2022,Butchers,5,11,55
03/08/2022,Furniture,5,15.5,77.5
03/08/2022,Butchers,5,27.5,137.5
03/08/2022,Electric household essentials,6,11,66
03/08/2022,Patisserie,6,15.5,93
03/08/2022,Patisserie,7,21.5,150.5
03/08/2022,Computers and electric accessories,10,21.5,215
04/08/2022,Electric household essentials,1,35,35
04/08/2022,Milk Products,1,38,38
04/08/2022,Food,1,39.5,39.5
04/08/2022,Milk Products,3,15.5,46.5
04/08/2022,Electric household essentials,5,12.5,62.5
04/08/2022,Butchers,5,21.5,107.5
04/08/2022,Electric household essentials,6,23,138
04/08/2022,Electric household essentials,7,24.5,171.5
05/08/2022,Milk Products,1,36.5,36.5
05/08/2022,Milk Products,2,21.5,43
05/08/2022,Furniture,3,30.5,91.5
05/08/2022,Milk Products,4,30.5,122
05/08/2022,Computers and electric accessories,5,20,100
05/08/2022,Computers and electric accessories,10,27.5,275
06/08/2022,Butchers,2,27.5,55
06/08/2022,Patisserie,2,29,58
06/08/2022,Food,3,5,15
06/08/2022,Food,3,17,51
06/08/2022,Butchers,3,41,123
06/08/2022,Food,4,29,116
06/08/2022,Furniture,5,6.5,32.5
06/08/2022,Milk Products,7,26,182
06/08/2022,Beverages,10,5,50
07/08/2022,Food,1,20,20
07/08/2022,Furniture,3,38,114
07/08/2022,Furniture,4,12.5,50
07/08/2022,Beverages,4,41,164
07/08/2022,Milk Products,5,5,25
07/08/2022,Milk Products,6,38,228
07/08/2022,Computers and electric accessories,6,41,246
07/08/2022,Computers and electric accessories,7,6.5,45.5
07/08/2022,Computers and electric accessories,9,20,180
07/08/2022,Electric household essentials,9,27.5,247.5
07/08/2022,Beverages,10,18.5,185
08/08/2022,Milk Products,1,15.5,15.5
08/08/2022,Computers and electric accessories,2,12.5,25
08/08/2022,Beverages,3,6.5,19.5
08/08/2022,Milk Products,3,15.5,46.5
08/08/2022,Patisserie,3,17,51
08/08/2022,Computers and electric accessories,3,32,96
08/08/2022,Butchers,4,32,128
08/08/2022,Electric household essentials,4,38,152
08/08/2022,Computers and electric accessories,6,30.5,183
08/08/2022,Furniture,7,15.5,108.5
08/08/2022,Food,8,12.5,100
08/08/2022,Computers and electric accessories,8,35,280
09/08/2022,Beverages,1,14,14
09/08/2022,Food,3,17,51
09/08/2022,Food,4,41,164
09/08/2022,Computers and electric accessories,5,32,160
09/08/2022,Butchers,7,26,182
09/08/2022,Milk Products,8,8,64
09/08/2022,Food,8,23,184
09/08/2022,Milk Products,8,39.5,316
09/08/2022,Butchers,9,23,207
09/08/2022,Food,10,23,230
09/08/2022,Beverages,10,33.5,335
10/08/2022,Butchers,4,6.5,26
10/08/2022,Beverages,5,29,145
10/08/2022,Electric household essentials,5,35,175
10/08/2022,Electric household essentials,6,21.5,129
10/08/2022,Furniture,7,20,140
10/08/2022,Food,7,29,203
10/08/2022,Butchers,7,36.5,255.5
10/08/2022,Patisserie,8,15.5,124
10/08/2022,Furniture,9,26,234
11/08/2022,Computers and electric accessories,1,17,17
11/08/2022,Electric household essentials,3,21.5,64.5
11/08/2022,Furniture,3,41,123
11/08/2022,Patisserie,4,26,104
11/08/2022,Milk Products,6,14,84
11/08/2022,Furniture,6,32,192
11/08/2022,Butchers,6,39.5,237
11/08/2022,Butchers,7,23,161
11/08/2022,Patisserie,9,6.5,58.5
12/08/2022,Electric household essentials,1,33.5,33.5
12/08/2022,Food,2,24.5,49
12/08/2022,Patisserie,3,33.5,100.5
12/08/2022,Food,4,11,44
12/08/2022,Beverages,5,8,40
12/08/2022,Milk Products,5,14,70
12/08/2022,Food,6,39.5,237
12/08/2022,Food,8,29,232
12/08/2022,Beverages,9,6.5,58.5
12/08/2022,Patisserie,9,33.5,301.5
12/08/2022,Patisserie,10,21.5,215
13/08/2022,Beverages,1,14,14
13/08/2022,Beverages,2,8,16
13/08/2022,Electric household essentials,2,9.5,19
13/08/2022,Beverages,3,15.5,46.5
13/08/2022,Patisserie,3,23,69
13/08/2022,Milk Products,5,21.5,107.5
13/08/2022,Patisserie,5,41,205
13/08/2022,Electric household essentials,6,9.5,57
13/08/2022,Beverages,7,15.5,108.5
13/08/2022,Beverages,7,30.5,213.5
13/08/2022,Patisserie,8,8,64
13/08/2022,Furniture,8,8,64
13/08/2022,Butchers,9,12.5,112.5
13/08/2022,Electric household essentials,9,20,180
13/08/2022,Food,10,11,110
13/08/2022,Patisserie,10,12.5,125
13/08/2022,Butchers,10,33.5,335
14/08/2022,Butchers,1,20,20
14/08/2022,Patisserie,1,21.5,21.5
14/08/2022,Patisserie,1,24.5,24.5
14/08/2022,Milk Products,2,8,16
14/08/2022,Furniture,4,20,80
14/08/2022,Food,7,33.5,234.5
14/08/2022,Patisserie,10,14,140
14/08/2022,Beverages,10,24.5,245
15/08/2022,Food,1,21.5,21.5
15/08/2022,Food,2,9.5,19
15/08/2022,Electric household essentials,2,26,52
15/08/2022,Food,5,35,175
15/08/2022,Patisserie,6,33.5,201
15/08/2022,Patisserie,7,8,56
15/08/2022,Electric household essentials,7,9.5,66.5
15/08/2022,Patisserie,7,21.5,150.5
15/08/2022,Butchers,7,26,182
15/08/2022,Electric household essentials,9,36.5,328.5
15/08/2022,Furniture,9,38,342
15/08/2022,Furniture,9,41,369
15/08/2022,Butchers,10,12.5,125
15/08/2022,Food,10,41,410
16/08/2022,Milk Products,1,20,20
16/08/2022,Food,3,8,24
16/08/2022,Beverages,3,15.5,46.5
16/08/2022,Butchers,3,33.5,100.5
16/08/2022,Electric household essentials,4,11,44
16/08/2022,Milk Products,6,12.5,75
16/08/2022,Electric household essentials,6,21.5,129
16/08/2022,Patisserie,7,14,98
16/08/2022,Food,8,35,280
17/08/2022,Butchers,1,23,23
17/08/2022,Butchers,1,27.5,27.5
17/08/2022,Computers and electric accessories,2,27.5,55
17/08/2022,Food,5,33.5,167.5
17/08/2022,Furniture,7,6.5,45.5
17/08/2022,Electric household essentials,7,24.5,171.5
17/08/2022,Food,10,8,80
18/08/2022,Butchers,1,8,8
18/08/2022,Electric household essentials,1,32,32
18/08/2022,Patisserie,1,39.5,39.5
18/08/2022,Butchers,2,39.5,79
18/08/2022,Patisserie,3,18.5,55.5
18/08/2022,Butchers,4,21.5,86
18/08/2022,Beverages,6,6.5,39
18/08/2022,Milk Products,6,15.5,93
18/08/2022,Patisserie,6,38,228
18/08/2022,Furniture,8,15.5,124
18/08/2022,Electric household essentials,9,29,261
18/08/2022,Food,10,8,80
18/08/2022,Furniture,10,26,260
18/08/2022,Electric household essentials,10,38,380
19/08/2022,Furniture,1,32,32
19/08/2022,Electric household essentials,2,39.5,79
19/08/2022,Computers and electric accessories,3,18.5,55.5
19/08/2022,Computers and electric accessories,5,11,55
19/08/2022,Butchers,5,23,115
19/08/2022,Butchers,6,6.5,39
19/08/2022,Electric household essentials,6,15.5,93
19/08/2022,Computers and electric accessories,8,32,256
19/08/2022,Electric household essentials,8,35,280
19/08/2022,Furniture,9,11,99
19/08/2022,Electric household essentials,9,36.5,328.5
19/08/2022,Butchers,10,38,380
20/08/2022,Food,2,12.5,25
20/08/2022,Food,2,15.5,31
20/08/2022,Milk Products,4,20,80
20/08/2022,Beverages,4,41,164
20/08/2022,Beverages,6,12.5,75
20/08/2022,Beverages,7,6.5,45.5
20/08/2022,Butchers,7,41,287
20/08/2022,Computers and electric accessories,8,11,88
20/08/2022,Butchers,9,23,207
20/08/2022,Milk Products,9,32,288
20/08/2022,Patisserie,10,26,260
20/08/2022,Butchers,10,39.5,395
21/08/2022,Butchers,1,33.5,33.5
21/08/2022,Computers and electric accessories,2,29,58
21/08/2022,Food,3,41,123
21/08/2022,Electric household essentials,4,29,116
21/08/2022,Beverages,9,8,72
21/08/2022,Furniture,9,41,369
21/08/2022,Food,10,8,80
22/08/2022,Computers and electric accessories,1,12.5,12.5
22/08/2022,Milk Products,1,12.5,12.5
22/08/2022,Beverages,1,14,14
22/08/2022,Electric household essentials,4,17,68
22/08/2022,Patisserie,6,14,84
22/08/2022,Furniture,8,6.5,52
22/08/2022,Computers and electric accessories,8,17,136
22/08/2022,Beverages,10,29,290
23/08/2022,Computers and electric accessories,3,11,33
23/08/2022,Food,7,23,161
23/08/2022,Patisserie,10,9.5,95
23/08/2022,Milk Products,10,41,410
24/08/2022,Patisserie,2,12.5,25
24/08/2022,Butchers,2,29,58
24/08/2022,Butchers,3,6.5,19.5
24/08/2022,Patisserie,4,23,92
24/08/2022,Furniture,7,12.5,87.5
24/08/2022,Beverages,7,21.5,150.5
24/08/2022,Patisserie,7,24.5,171.5
24/08/2022,Furniture,7,26,182
24/08/2022,Milk Products,8,12.5,100
24/08/2022,Patisserie,8,15.5,124
24/08/2022,Electric household essentials,8,18.5,148
24/08/2022,Butchers,8,33.5,268
24/08/2022,Patisserie,9,33.5,301.5
24/08/2022,Butchers,9,35,315
24/08/2022,Butchers,10,39.5,395
25/08/2022,Milk Products,1,26,26
25/08/2022,Butchers,1,27.5,27.5
25/08/2022,Patisserie,2,29,58
25/08/2022,Computers and electric accessories,7,23,161
25/08/2022,Beverages,8,6.5,52
25/08/2022,Beverages,8,9.5,76
25/08/2022,Patisserie,9,12.5,112.5
25/08/2022,Butchers,9,29,261
25/08/2022,Electric household essentials,10,9.5,95
25/08/2022,Beverages,10,39.5,395
26/08/2022,Beverages,2,6.5,13
26/08/2022,Furniture,2,11,22
26/08/2022,Computers and electric accessories,2,36.5,73
26/08/2022,Electric household essentials,3,15.5,46.5
26/08/2022,Beverages,3,21.5,64.5
26/08/2022,Furniture,5,9.5,47.5
26/08/2022,Food,5,9.5,47.5
26/08/2022,Butchers,6,23,138
26/08/2022,Milk Products,7,29,203
26/08/2022,Milk Products,7,38,266
26/08/2022,Furniture,8,11,88
26/08/2022,Beverages,8,15.5,124
26/08/2022,Milk Products,8,32,256
26/08/2022,Electric household essentials,10,11,110
26/08/2022,Electric household essentials,10,15.5,155
27/08/2022,Electric household essentials,1,9.5,9.5
27/08/2022,Patisserie,2,8,16
27/08/2022,Electric household essentials,2,27.5,55
27/08/2022,Beverages,2,41,82
27/08/2022,Patisserie,3,14,42
27/08/2022,Beverages,4,21.5,86
27/08/2022,Electric household essentials,4,33.5,134
27/08/2022,Computers and electric accessories,5,11,55
27/08/2022,Milk Products,7,30.5,213.5
27/08/2022,Butchers,10,30.5,305
27/08/2022,Furniture,10,32,320
28/08/2022,Milk Products,1,23,23
28/08/2022,Food,3,23,69
28/08/2022,Beverages,7,6.5,45.5
28/08/2022,Milk Products,7,12.5,87.5
29/08/2022,Furniture,1,14,14
29/08/2022,Patisserie,2,23,46
29/08/2022,Beverages,3,6.5,19.5
29/08/2022,Electric household essentials,3,26,78
29/08/2022,Computers and electric accessories,4,24.5,98
29/08/2022,Computers and electric accessories,5,36.5,182.5
29/08/2022,Patisserie,6,17,102
29/08/2022,Beverages,7,6.5,45.5
29/08/2022,Computers and electric accessories,7,21.5,150.5
29/08/2022,Patisserie,8,11,88
29/08/2022,Patisserie,9,14,126
29/08/2022,Patisserie,9,26,234
29/08/2022,Butchers,10,41,410
30/08/2022,Butchers,1,21.5,21.5
30/08/2022,Beverages,3,15.5,46.5
30/08/2022,Butchers,3,18.5,55.5
30/08/2022,Furniture,4,15.5,62
30/08/2022,Butchers,5,17,85
30/08/2022,Electric household essentials,6,15.5,93
30/08/2022,Patisserie,7,15.5,108.5
30/08/2022,Beverages,7,15.5,108.5
30/08/2022,Furniture,9,33.5,301.5
30/08/2022,Electric household essentials,10,5,50
30/08/2022,Food,10,20,200
31/08/2022,Beverages,2,12.5,25
31/08/2022,Food,2,27.5,55
31/08/2022,Beverages,3,30.5,91.5
31/08/2022,Furniture,5,6.5,32.5
31/08/2022,Electric household essentials,8,27.5,220
31/08/2022,Beverages,9,35,315
01/09/2022,Milk Products,2,5,10
01/09/2022,Milk Products,4,23,92
01/09/2022,Computers and electric accessories,6,11,66
01/09/2022,Furniture,6,12.5,75
01/09/2022,Beverages,7,5,35
01/09/2022,Computers and electric accessories,7,20,140
01/09/2022,Butchers,7,20,140
01/09/2022,Milk Products,7,20,140
01/09/2022,Patisserie,10,29,290
01/09/2022,Computers and electric accessories,10,35,350
02/09/2022,Furniture,1,41,41
02/09/2022,Furniture,1,41,41
02/09/2022,Milk Products,5,38,190
02/09/2022,Computers and electric accessories,6,11,66
02/09/2022,Milk Products,6,35,210
02/09/2022,Electric household essentials,8,15.5,124
02/09/2022,Electric household essentials,8,29,232
02/09/2022,Beverages,8,33.5,268
02/09/2022,Food,8,41,328
02/09/2022,Electric household essentials,9,38,342
02/09/2022,Electric household essentials,10,17,170
02/09/2022,Patisserie,10,21.5,215
02/09/2022,Butchers,10,27.5,275
02/09/2022,Food,10,33.5,335
02/09/2022,Beverages,10,39.5,395
03/09/2022,Patisserie,1,15.5,15.5
03/09/2022,Milk Products,1,36.5,36.5
03/09/2022,Furniture,3,18.5,55.5
03/09/2022,Beverages,4,6.5,26
03/09/2022,Butchers,4,26,104
03/09/2022,Electric household essentials,4,29,116
03/09/2022,Beverages,8,20,160
03/09/2022,Patisserie,8,30.5,244
03/09/2022,Beverages,9,29,261
03/09/2022,Electric household essentials,10,15.5,155
03/09/2022,Butchers,10,32,320
03/09/2022,Food,10,41,410
04/09/2022,Furniture,1,9.5,9.5
04/09/2022,Food,1,33.5,33.5
04/09/2022,Electric household essentials,2,26,52
04/09/2022,Computers and electric accessories,3,41,123
04/09/2022,Butchers,7,33.5,234.5
04/09/2022,Beverages,10,23,230
05/09/2022,Computers and electric accessories,2,8,16
05/09/2022,Butchers,3,14,42
05/09/2022,Butchers,3,29,87
05/09/2022,Patisserie,4,11,44
05/09/2022,Beverages,4,26,104
05/09/2022,Food,4,29,116
05/09/2022,Milk Products,4,38,152
05/09/2022,Electric household essentials,6,36.5,219
05/09/2022,Food,8,21.5,172
05/09/2022,Furniture,9,33.5,301.5
05/09/2022,Milk Products,10,35,350
05/09/2022,Electric household essentials,10,41,410
06/09/2022,Butchers,1,35,35
06/09/2022,Food,2,12.5,25
06/09/2022,Furniture,2,26,52
06/09/2022,Food,3,29,87
06/09/2022,Computers and electric accessories,4,6.5,26
06/09/2022,Furniture,5,21.5,107.5
06/09/2022,Milk Products,5,27.5,137.5
06/09/2022,Milk Products,7,20,140
06/09/2022,Food,7,24.5,171.5
06/09/2022,Food,8,21.5,172
06/09/2022,Milk Products,9,32,288
06/09/2022,Beverages,10,15.5,155
06/09/2022,Butchers,10,38,380
07/09/2022,Furniture,3,15.5,46.5
07/09/2022,Food,3,33.5,100.5
07/09/2022,Patisserie,4,36.5,146
07/09/2022,Patisserie,5,17,85
07/09/2022,Butchers,5,26,130
07/09/2022,Beverages,5,29,145
07/09/2022,Patisserie,6,6.5,39
07/09/2022,Furniture,6,41,246
08/09/2022,Electric household essentials,1,38,38
08/09/2022,Electric household essentials,3,15.5,46.5
08/09/2022,Patisserie,5,15.5,77.5
08/09/2022,Computers and electric accessories,5,23,115
08/09/2022,Computers and electric accessories,6,30.5,183
08/09/2022,Furniture,7,14,98
08/09/2022,Food,7,33.5,234.5
08/09/2022,Milk Products,8,12.5,100
08/09/2022,Butchers,9,14,126
08/09/2022,Computers and electric accessories,9,21.5,193.5
08/09/2022,Food,10,41,410
09/09/2022,Beverages,1,26,26
09/09/2022,Furniture,2,26,52
09/09/2022,Patisserie,2,33.5,67
09/09/2022,Food,4,11,44
09/09/2022,Butchers,4,15.5,62
09/09/2022,Butchers,4,32,128
09/09/2022,Patisserie,5,9.5,47.5
09/09/2022,Patisserie,5,39.5,197.5
09/09/2022,Food,5,41,205
09/09/2022,Milk Products,7,5,35
09/09/2022,Computers and electric accessories,7,24.5,171.5
09/09/2022,Milk Products,7,29,203
09/09/2022,Furniture,7,29,203
09/09/2022,Patisserie,8,8,64
09/09/2022,Computers and electric accessories,9,11,99
09/09/2022,Food,9,17,153
10/09/2022,Food,2,12.5,25
10/09/2022,Electric household essentials,2,21.5,43
10/09/2022,Butchers,4,21.5,86
10/09/2022,Beverages,5,32,160
10/09/2022,Butchers,6,23,138
10/09/2022,Butchers,6,27.5,165
10/09/2022,Butchers,6,38,228
10/09/2022,Patisserie,7,9.5,66.5
10/09/2022,Butchers,9,18.5,166.5
10/09/2022,Electric household essentials,9,29,261
11/09/2022,Electric household essentials,1,18.5,18.5
11/09/2022,Food,1,29,29
11/09/2022,Electric household essentials,2,15.5,31
11/09/2022,Patisserie,2,23,46
11/09/2022,Patisserie,2,27.5,55
11/09/2022,Butchers,3,12.5,37.5
11/09/2022,Electric household essentials,3,12.5,37.5
11/09/2022,Beverages,4,29,116
11/09/2022,Food,6,33.5,201
11/09/2022,Computers and electric accessories,7,38,266
11/09/2022,Beverages,9,17,153
11/09/2022,Milk Products,9,23,207
11/09/2022,Electric household essentials,10,41,410
12/09/2022,Computers and electric accessories,1,11,11
12/09/2022,Furniture,2,38,76
12/09/2022,Computers and electric accessories,3,32,96
12/09/2022,Food,4,23,92
12/09/2022,Patisserie,6,18.5,111
12/09/2022,Milk Products,6,23,138
12/09/2022,Electric household essentials,7,15.5,108.5
12/09/2022,Electric household essentials,7,29,203
12/09/2022,Electric household essentials,8,26,208
12/09/2022,Furniture,9,38,342
13/09/2022,Milk Products,1,12.5,12.5
13/09/2022,Furniture,2,33.5,67
13/09/2022,Milk Products,3,8,24
13/09/2022,Food,3,23,69
13/09/2022,Computers and electric accessories,6,30.5,183
13/09/2022,Butchers,7,27.5,192.5
13/09/2022,Butchers,9,12.5,112.5
13/09/2022,Milk Products,9,32,288
14/09/2022,Milk Products,2,27.5,55
14/09/2022,Milk Products,3,23,69
14/09/2022,Patisserie,3,39.5,118.5
14/09/2022,Butchers,3,41,123
14/09/2022,Patisserie,4,20,80
14/09/2022,Beverages,7,38,266
14/09/2022,Patisserie,9,24.5,220.5
14/09/2022,Milk Products,9,38,342
14/09/2022,Computers and electric accessories,10,6.5,65
14/09/2022,Patisserie,10,20,200
14/09/2022,Beverages,10,39.5,395
15/09/2022,Patisserie,2,12.5,25
15/09/2022,Computers and electric accessories,4,18.5,74
15/09/2022,Milk Products,5,23,115
15/09/2022,Milk Products,6,15.5,93
15/09/2022,Electric household essentials,6,32,192
